date,tcn,tcr,ipc,ipc_nvolatil,tpm,ror2,ror10,ror5,ror2uf,ror10uf,ror5uf,m1,m2,m3,ipsa,col,colcons,colviv,colcom,imacec,imacecdes,exp,imp,impk,reserv,lf,empl,unem,ind,indmin,indmanu,indega,genera,ivcm,cobre,oil,spread,tbill10,rem_index
1/12/1993,425.73,95.65,0.2,1.6,,,,,,,,"1,568","6,902","14,086",710,"25,120","1,949","3,158","14,967",,,,,,"10,698",,,,,41.8,59.7,,,,0.8,14.5,,5.7,57.79222975
1/1/1994,430.45,95.68,1,1.1,,,,,,,,"1,655","6,915","14,240",838.5,"25,273","2,044","3,165","15,086",,,,,,"10,775",,,,,38.2,57.9,,,,0.8,15,,5.7,58.11551278
1/2/1994,428.69,96.01,0.3,1,,,,,,,,"1,626","7,102","14,503",827.3,"25,322","2,078","3,205","15,220",,,,,,"10,975",,,,,34.6,54.5,,,,0.9,14.8,,6,58.3094826
1/3/1994,430.45,96.39,1.1,1.8,,,,,,,,"1,629","7,215","14,649",728.8,"25,144","2,125","3,227","15,196",,,,,,"11,196",,,,,41.2,67.2,,,,0.9,14.7,,6.5,58.60043733
1/4/1994,424.47,94.45,0.5,1,,,,,,,,"1,597","7,217","14,633",799.9,"25,525","2,142","3,269","15,582",,,,,,"11,227",,,,,38.7,62.4,,,,0.9,16.4,,7,59.61877887
1/5/1994,424.7,93.47,1.4,1.1,,,,,,,,"1,601","7,269","14,708",872.8,"25,147","2,108","3,286","15,329",,,,,,"11,069",,,,,42.4,64.6,,,,1,17.9,,7.2,59.79658454
1/6/1994,420.68,92.94,0.5,0.7,,,,,,,,"1,609","7,403","14,946",838.6,"25,115","2,095","3,348","15,311",,,,,,"11,667",,,,,37.7,61.3,,,,1.1,19.1,,7.1,60.21146443
1/7/1994,420.49,94.88,0.6,0.5,,,,,,,,"1,597","7,546","15,254",843.1,"25,521","2,066","3,390","15,564",,,,,,"11,681",,,,,42,61.9,,,,1.1,19.7,,7.3,60.4215984
1/8/1994,419.43,94.57,1.1,0.5,,,,,,,,"1,599","7,614","15,510",941.5,"25,633","2,070","3,416","15,644",,,,,,"11,745",,,,,41.6,65.1,,,,1.1,18.4,,7.2,60.67483677
1/9/1994,414.87,94.01,0.5,0.3,,,,,,,,"1,628","7,763","15,768",989,"25,875","2,148","3,482","15,759",,,,,,"12,092",,,,,42,59.8,,,,1.1,17.5,,7.4,61.445328
1/10/1994,412.21,93.95,0.6,0.6,,,,,,,,"1,663","7,849","16,358","1,095.50","26,132","2,148","3,498","15,984",,,,,,"12,475",,,,,42,61.3,,,,1.2,17.7,,7.7,62.02723745
1/11/1994,413.45,94,0.6,0.6,,,,,,,,"1,722","7,922","16,500","1,069.10","26,636","2,262","3,551","16,201",,,,,,"13,468",,,,,41.9,62,,,,1.3,18.1,,7.9,62.39362488
1/12/1994,402.23,90.64,0.3,1.1,,,,,,,,"1,920","8,171","16,889","1,008.90","26,761","2,320","3,617","16,372",,,,,,"14,209",,,,,45.1,61.2,,,,1.4,17.2,,7.8,62.76540037
1/1/1995,405.78,91.99,0.6,0.7,,,,,,,,"1,985","8,319","17,077",960.8,"27,302","2,437","3,669","16,688",,,,,,"14,019",,,,,40.6,63,,,,1.4,18,,7.8,63.15334001
1/2/1995,412.14,93.77,0.5,0.6,,,,,,,,"1,992","8,452","17,358",926.7,"27,599","2,474","3,711","16,862",,,,,,"14,438",,,,,37.5,56.8,,,,1.3,18.6,,7.5,63.48201109
1/3/1995,410.46,94.41,0.6,0.8,,,,,,,,"1,989","8,703","17,637",908.6,"27,772","2,553","3,769","16,949",,,,,,"14,859",,,,,42.7,70.4,,,,1.3,18.6,,7.2,63.65981675
1/4/1995,394.33,91.93,0.6,0.7,,,,,,,,"1,983","8,801","17,782",972.3,"27,970","2,587","3,816","17,209",,,,,,"15,560",,,,,44.1,65.6,,,,1.3,19.9,,7,64.41953188
1/5/1995,377.17,87.16,0.6,0.6,6,,,,,,,"2,020","8,880","18,064","1,052.20","28,052","2,589","3,867","17,298",,,,,,"15,560",,,,,46.3,70.5,,,,1.3,19.7,,6.6,64.6997105
1/6/1995,373.59,85.95,0.7,0.5,6,,,,,,,"2,041","9,203","18,515","1,076.50","28,095","2,581","3,902","17,190",,,,,,"15,881",,,,,45.5,66.3,,,,1.4,18.4,,6.2,65.1684709
1/7/1995,378.07,86.19,0.8,0.4,5.77,,,,,,,"1,972","9,240","18,606","1,032.40","28,581","2,616","3,937","17,336",,,,,,"15,901",,,,,45.9,68.3,,,,1.4,17.3,,6.3,65.41632122
1/8/1995,387.27,85.49,1.6,0.9,5.7,,,,,,,"1,945","9,426","18,910",993.2,"29,092","2,664","3,949","17,610",,,,,,"15,617",,,,,48.5,68,,,,1.4,18,,6.5,65.68033569
1/9/1995,394.56,85.49,0.6,0.6,5.9,,,,,,,"2,026","9,659","19,284",969.9,"29,601","2,737","4,034","17,907",,,,,,"15,118",,,,,46.8,60.9,,,,1.3,18.2,,6.2,66.66634894
1/10/1995,406.62,87.73,0.8,0.5,6.38,,,,,,,"2,017","9,794","19,408","1,005.20","30,400","2,809","4,103","18,214",,,,,,"14,482",,,,,47.1,66.8,,,,1.3,17.4,,6,66.94113951
1/11/1995,412.31,88.84,0.1,0.4,6.5,,,,,,,"2,048","9,767","19,896",956.1,"31,259","2,949","4,206","18,819",,,,,,"14,584",,,,,47.1,64.6,,,,1.4,18,,5.9,67.11355713
1/12/1995,408.98,87.68,0.3,0.5,6.68,,,,,,,"2,292","10,138","20,289","1,021.00","31,647","2,991","4,293","19,392",,,,,,"15,224",,,,,50.1,63.2,,,,1.3,19,,5.7,67.32907915
1/1/1996,408.53,86.96,0.3,0.7,6.7,,,,,,,"2,383","10,497","20,575","1,015.00","32,229","3,171","4,374","19,678",46.5,47.1,,,,"13,899",,,,,48.9,66.9,,,,1.2,18.9,,5.6,67.55537727
1/2/1996,410.97,87.1,0.5,0.8,6.7,,,,,,,"2,337","10,719","20,911","1,015.10","32,368","3,247","4,441","19,724",45.9,47.8,,,,"13,898",,,,,51.3,61.7,,,,1.2,19.1,,5.8,67.75473514
1/3/1996,411.55,86.6,0.7,1.2,6.7,,,,,,,"2,320","10,809","21,226",973.5,"32,529","3,376","4,518","19,804",51,47.9,,,,"14,547",,,,,53.4,70.7,,,,1.2,21.3,,6.3,67.92176471
1/4/1996,408.42,84.91,1,0.7,7.31,,,,,,,"2,328","11,057","21,420","1,014.10","32,421","3,413","4,629","19,680",49,47.9,,,,"14,722",,,,,53.4,68.3,,,,1.2,23.6,,6.5,68.24504774
1/5/1996,406.23,83.82,0.8,1.2,7.5,,,,,,,"2,317","11,197","21,522",993.6,"32,620","3,419","4,705","19,706",49,47.9,,,,"14,721",,,,,55.3,68.5,,,,1.2,21.2,,6.7,68.51983831
1/6/1996,409.85,83.83,0.4,0.8,7.5,,,,,,,"2,347","11,426","22,055","1,039.80","32,960","3,418","4,792","20,007",47.5,48.4,,,,"15,103",,,,,54.5,64.1,,,,1,20.4,,6.9,68.88622575
1/7/1996,410.72,83.96,0.3,0.5,7.5,,,,,,,"2,272","11,622","22,592","1,015.60","33,285","3,470","4,869","20,218",46.8,48.4,,,,"15,604",,,,,56.5,69.4,,,,0.9,21.3,,6.9,69.03170311
1/8/1996,411.1,83.99,0.4,0.5,7.5,,,,,,,"2,278","11,789","23,083",980.8,"33,541","3,535","4,943","20,411",47.2,48.5,,,,"15,544",,,,,55.8,68.9,,,,0.9,21.9,,6.6,69.24183708
1/9/1996,411.84,83.48,0.5,0.3,7.5,,,,,,,"2,369","11,760","23,132","1,006.00","33,928","3,613","5,015","20,601",45.4,48.6,,,,"15,479",,,,,54.7,61.1,,,,0.9,24,,6.8,70.0
1/10/1996,415.55,83.2,0.7,0.4,7.5,,,,,,,"2,332","12,104","23,522","1,006.90","34,431","3,721","5,078","20,878",49.6,49,,,,"15,453",,,,,60.4,70.8,,,,0.9,24.9,,6.5,69.8
1/11/1996,420.03,84.09,0.4,0.3,7.5,,,,,,,"2,395","12,210","23,711",945.9,"35,197","3,901","5,161","21,443",50.1,49.1,,,,"15,567",,,,,55.5,66.6,,,,1,23.6,,6.2,70.0
1/12/1996,422.41,84,0.4,0.5,7.5,,,,,,,"2,589","12,473","24,102",900.6,"35,848","4,045","5,254","21,966",52.7,49.3,,,,"15,805",,,,,63.1,66.1,,,,1,25.4,,6.3,69.9
1/1/1997,423.79,83.32,0.5,0.3,7.5,,,,,,,"2,710","12,831","24,606",995.5,"35,972","4,248","5,319","22,049",49.8,50.4,,,,"15,938",,,,,59,69,,,,1.1,25.2,,6.6,70.6
1/2/1997,416.19,79.67,0.8,0.5,7.31,,,,,,,"2,666","12,965","24,955","1,044.40","36,109","4,499","5,364","22,045",48.1,50.2,,,,"16,539",,,,,55.8,60.8,,,,1.1,22.2,,6.4,70.9
1/3/1997,414.05,78.46,0.3,0.9,7.25,,,,,,,"2,663","13,071","25,184","1,023.20","36,496","4,602","5,482","22,253",53.4,50.1,,,,"16,909",,,,,62.9,68.4,,,,1.1,21,,6.7,71.0
1/4/1997,417.58,78.66,0.3,0.4,7.1,,,,,,,"2,683","13,349","25,721","1,069.80","37,073","4,647","5,558","22,708",51.8,50.6,,,,"16,950",,,,,59.2,70,,,,1.1,19.7,,6.9,71.5
1/5/1997,418.61,79.42,0.2,0.4,7,,,,,,,"2,695","13,501","25,992","1,169.70","37,421","4,664","5,636","22,939",53,51.8,,,,"17,330",,,,,62.9,71.4,,,,1.1,20.8,,6.7,71.7
1/6/1997,417.42,79.13,0.2,0.5,6.8,,,,,,,"2,773","13,807","26,516","1,184.80","37,497","4,667","5,717","22,973",50.6,51.5,,,,"17,872",,,,,58.5,69.2,,,,1.2,19.2,,6.5,72.2
1/7/1997,416.61,77.76,0.6,0.5,6.75,,,,,,,"2,720","13,913","26,884","1,207.60","37,815","4,709","5,772","23,176",50.3,52,,,,"17,822",,,,,58.9,74.9,,,,1.1,19.6,,6.2,72.4
1/8/1997,414.85,76.53,0.4,0.3,6.75,,,,,,,"2,685","13,900","26,895","1,146.00","38,323","4,803","5,842","23,476",51,52.4,,,,"18,390",,,,,61.7,69.8,,,,1,19.9,,6.3,72.6
1/9/1997,414.9,76.07,0.9,0.4,6.53,,,,,,,"2,852","14,351","27,539","1,151.70","38,489","4,843","5,886","23,581",49.5,52.9,,,,"18,443",,,,,61.7,66,,,,1,19.8,,6.2,73.3
1/10/1997,414.41,75.27,1.2,0.3,6.5,,,,,,,"2,748","14,715","27,974","1,065.00","39,058","4,877","5,945","23,960",53.8,53.2,,,,"19,234",,,,,63.2,74,,,,0.9,21.3,,6,73.7
1/11/1997,424.96,76.62,0.1,0.3,6.5,,,,,,,"2,754","14,804","28,314","1,037.50","40,255","4,920","6,077","24,746",54.7,53.6,,,,"19,230",,,,,59.6,69.9,,,,0.9,20.1,,5.9,74.1
1/12/1997,438.29,76.97,0.1,0.7,6.5,,,,,,,"3,108","15,341","29,045","1,016.80","40,556","4,805","5,987","25,349",57.7,53.9,,,,"18,274",,,,,67.5,71.8,,,,0.8,18.3,,5.8,74.3
1/1/1998,453.39,78.03,0.7,0.6,6.88,,,,,,,"3,108","15,351","28,569",907.3,"41,067","4,947","6,219","25,349",53.4,53.9,,,,"17,153",,,,,62.2,68.1,,,,0.8,16.7,,5.5,74.7
1/2/1998,448.53,77.56,-0.1,0.4,8.35,,,,,,,"2,961","15,568","28,684","1,001.50","41,470","4,950","6,315","25,666",51.7,53.9,,,,"17,362",,,,,56.9,62.1,,,,0.8,16.1,,5.6,74.7
1/3/1998,452.53,77.87,0.4,1,8.5,,,,,,,"2,950","15,749","29,086","1,062.60","41,572","4,997","6,368","25,730",58.1,54.4,,,,"17,275",,,,,65.7,73.8,,,,0.8,15.1,,5.6,75.1
1/4/1998,453.74,77.93,0.4,0.3,8.5,,,,,,,"2,975","15,847","29,382",995.4,"41,879","4,930","6,403","26,180",56.6,55.4,,,,"17,277",,,,,64.7,71.5,,,,0.8,15.3,,5.6,75.8
1/5/1998,453.42,77.72,0.2,0.6,8.5,,,,,,,"2,961","16,089","29,537",910.3,"42,054","4,836","6,476","26,408",56,54.9,,,,"17,121",,,,,68.1,68.8,,,,0.8,14.9,,5.7,76.0
1/6/1998,456.19,77.1,0.3,0.5,8.5,,,,,,,"3,002","16,186","29,805",860.9,"42,140","4,704","6,570","26,612",53.8,54.9,,,,"15,817",,,,,59,66.8,,,,0.8,13.7,,5.5,76.5
1/7/1998,464.64,78.33,0.4,0.5,8.5,,,,,,,"2,767","16,493","29,925",902.7,"41,953","4,610","6,637","26,649",53,54.9,,,,"15,184",,,,,63.9,75.6,,,,0.8,14.1,,5.5,76.7
1/8/1998,471.26,78.45,0.3,0.3,8.5,,,,,,,"2,667","16,431","30,047",633.2,"42,103","4,526","6,720","26,774",52.9,54.5,,,,"15,255",,,,,62.3,71.3,,,,0.7,13.4,,5.3,77.0
1/9/1998,470.5,78.41,0.5,0.4,10.98,,,,,,,"2,701","16,303","30,029",669,"42,071","4,484","6,807","26,710",51.1,54.6,,,,"15,541",,,,,60.9,65.8,,,,0.8,15,,4.8,77.9
1/10/1998,463.6,78.02,0.8,1,12.76,,,,,,,"2,596","16,375","30,211",732.9,"42,086","4,464","6,825","26,776",53.8,53.2,,,,"15,735",,,,,65.4,68.9,,,,0.7,14.4,,4.5,78.6
1/11/1998,463.26,77.61,0.1,0.3,9.81,,,,,,,"2,616","16,389","30,449",829.1,"42,286","4,487","6,899","26,835",53.8,52.7,,,,"15,787",,,,,64.5,66.7,,,,0.7,13,,4.8,78.8
1/12/1998,472.39,79.1,0.5,0.4,8.33,,,,,,,"2,851","16,496","30,882",786.7,"42,148","4,353","6,903","26,917",56.5,52.9,,,,"16,292",,,,,78.6,66.7,,,,0.7,11.3,,4.6,79.2
1/1/1999,475.68,78.85,-0.3,0.1,7.72,,,,,,,"2,920","16,625","31,231",810.5,"42,628","4,425","6,983","27,157",52.2,52.8,,,,"15,683",,,,,74.7,63.5,,"2,921.40",,0.7,12.5,,4.7,79.3
1/2/1999,493.45,79.67,0.1,0.3,7.25,,,,,,,"2,945","16,508","31,216",859.6,"42,718","4,370","7,029","27,175",50.3,52.9,,,,"15,223",,,,,68.9,59.6,,"2,724.40",,0.6,12,,5,79.5
1/3/1999,492.48,78.48,0.6,0.9,7.22,,,,,,,"2,904","16,525","31,145",931.7,"41,977","4,371","7,047","26,776",56.5,53,,,,"15,141",,,,,77.8,72.9,,"3,088.60",,0.6,14.7,,5.2,79.7
1/4/1999,482.33,77.78,0.4,0.3,6.57,,,,,,,"2,882","16,764","31,502",939.8,"42,100","4,343","7,091","26,913",53.9,52.6,,,,"15,981",,,,,70.9,67,,"2,856.70",,0.7,17.3,,5.2,80.6
1/5/1999,485.04,78.28,0.1,0,6.1,,,,,,,"2,932","17,244","32,250",897.6,"42,327","4,273","7,167","27,039",53.9,52.9,,,,"16,796",,,,,78.2,67.3,,"2,965.90",,0.7,17.8,192,5.5,81.0
1/6/1999,502.17,80.22,0.1,0.2,5.54,,,,,,,"2,990","17,643","32,911","1,006.10","42,370","4,199","7,245","26,869",52.8,53.6,,,,"15,249",,,,,70.5,66,,"2,933.10",,0.7,17.9,188.1,5.9,81.3
1/7/1999,516.74,82.58,0.1,0,5,,,,,,,"2,910","17,706","32,883","1,014.00","42,738","4,179","7,299","27,213",51.6,53.5,,,,"15,267",,,,,72.3,69.6,,"3,070.40",,0.7,20.1,184.9,5.8,81.5
1/8/1999,513.03,83.01,0.2,0.1,5,,,,,,,"2,848","17,735","32,840","1,008.30","42,913","4,178","7,390","27,267",52.4,54,,,,"15,192",,,,,75.9,70.3,,"3,094.50",,0.8,21.3,190.6,5.9,82.0
1/9/1999,524.55,85.34,0.2,-0.1,5,,,,,,,"3,046","17,940","33,240",984.2,"43,307","4,204","7,491","27,334",51.5,54.9,,,,"14,843",,,,,71.7,64.9,,"2,946.20",,0.8,23.9,186.7,5.9,82.9
1/10/1999,537.97,87.46,0.4,0.1,5,,,,,,,"3,017","18,019","33,445",987.7,"43,561","4,217","7,557","27,412",55.8,55,,,,"14,835",,,,,76,69,,"3,076.10",,0.8,22.6,159.5,6.1,83.3
1/11/1999,543.71,88.27,0.2,0,5,,,,,,,"3,084","18,206","33,951","1,058.40","44,143","4,261","7,630","27,810",57.2,55.8,,,,"14,690",,,,,74.5,72.3,,"3,052.60",,0.8,24.9,155.8,6,83.4
1/12/1999,538.22,87.54,0.3,0.1,5,,,,,,,"3,426","18,407","34,514","1,125.30","43,970","4,231","7,778","27,831",59.7,55.9,,,,"14,946",,,,,80.8,73.1,,"3,191.30",,0.8,26.1,145.2,6.3,83.9
1/1/2000,520.45,84.71,0.2,0.2,5.02,,,,,,,"3,436","18,744","34,621","1,151.40","44,005","4,322","7,840","27,776",55.5,56.1,,,,"14,481",,,,,77.7,70.5,,"3,175.60",,0.8,27.3,150,6.7,84.2
